ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
2704,359,29,12,0.897,0.072,0.030
2705,374,14,12,0.935,0.035,0.030
2706,374,14,12,0.935,0.035,0.030
2707,358,30,12,0.895,0.075,0.030
2708,295,93,12,0.738,0.233,0.030
2709,320,68,12,0.800,0.170,0.030
2710,371,17,12,0.927,0.043,0.030
2711,388,0,12,0.970,0.000,0.030
2712,316,72,12,0.790,0.180,0.030
2713,358,30,12,0.895,0.075,0.030
2714,355,33,12,0.887,0.083,0.030
2715,332,56,12,0.830,0.140,0.030
2716,315,73,12,0.787,0.182,0.030
2717,327,61,12,0.818,0.152,0.030
2718,352,36,12,0.880,0.090,0.030
2719,304,84,12,0.760,0.210,0.030
2720,334,54,12,0.835,0.135,0.030
2721,283,105,12,0.708,0.263,0.030
2722,324,64,12,0.810,0.160,0.030
2723,305,83,12,0.762,0.207,0.030
2724,369,19,12,0.922,0.048,0.030
2725,343,45,12,0.858,0.113,0.030
2726,388,0,12,0.970,0.000,0.030
2727,267,121,12,0.667,0.302,0.030
2728,346,42,12,0.865,0.105,0.030
2729,354,34,12,0.885,0.085,0.030
2730,350,38,12,0.875,0.095,0.030
2731,364,24,12,0.910,0.060,0.030
2732,343,45,12,0.858,0.113,0.030
2733,360,28,12,0.900,0.070,0.030
2734,305,83,12,0.762,0.207,0.030
2735,388,0,12,0.970,0.000,0.030
2736,325,63,12,0.812,0.158,0.030
2737,351,37,12,0.877,0.092,0.030
2738,388,0,12,0.970,0.000,0.030
2739,355,33,12,0.887,0.083,0.030
2740,341,47,12,0.853,0.117,0.030
2741,388,0,12,0.970,0.000,0.030
2742,360,28,12,0.900,0.070,0.030
2743,319,69,12,0.797,0.172,0.030
2744,354,34,12,0.885,0.085,0.030
2745,361,27,12,0.902,0.068,0.030
2746,338,50,12,0.845,0.125,0.030
2747,341,47,12,0.853,0.117,0.030
2748,354,34,12,0.885,0.085,0.030
2749,305,83,12,0.762,0.207,0.030
2750,388,0,12,0.970,0.000,0.030
2751,374,14,12,0.935,0.035,0.030
2752,388,0,12,0.970,0.000,0.030
2753,356,32,12,0.890,0.080,0.030
2754,336,52,12,0.840,0.130,0.030
2755,300,88,12,0.750,0.220,0.030
2756,317,71,12,0.792,0.177,0.030
2757,388,0,12,0.970,0.000,0.030
2758,362,26,12,0.905,0.065,0.030
2759,324,64,12,0.810,0.160,0.030
2760,337,51,12,0.843,0.128,0.030
2761,363,25,12,0.907,0.062,0.030
2762,355,33,12,0.887,0.083,0.030
2763,348,40,12,0.870,0.100,0.030
2764,345,43,12,0.863,0.107,0.030
2765,388,0,12,0.970,0.000,0.030
2766,388,0,12,0.970,0.000,0.030
2767,370,18,12,0.925,0.045,0.030
2768,342,46,12,0.855,0.115,0.030
2769,335,53,12,0.838,0.133,0.030
2770,388,0,12,0.970,0.000,0.030
2771,374,14,12,0.935,0.035,0.030
2772,313,75,12,0.782,0.188,0.030
2773,299,89,12,0.748,0.223,0.030
2774,306,82,12,0.765,0.205,0.030
2775,344,44,12,0.860,0.110,0.030
2776,314,74,12,0.785,0.185,0.030
2777,351,37,12,0.877,0.092,0.030
2778,303,85,12,0.757,0.212,0.030
2779,388,0,12,0.970,0.000,0.030
2780,312,76,12,0.780,0.190,0.030
2781,342,46,12,0.855,0.115,0.030
2782,292,96,12,0.730,0.240,0.030
2783,347,41,12,0.868,0.102,0.030
2784,357,31,12,0.892,0.077,0.030
2785,336,52,12,0.840,0.130,0.030
2786,364,24,12,0.910,0.060,0.030
2787,351,37,12,0.877,0.092,0.030
2788,338,50,12,0.845,0.125,0.030
2789,332,56,12,0.830,0.140,0.030
2790,336,52,12,0.840,0.130,0.030
2791,311,77,12,0.777,0.193,0.030
2792,355,33,12,0.887,0.083,0.030
2793,310,78,12,0.775,0.195,0.030
2794,346,42,12,0.865,0.105,0.030
2795,308,80,12,0.770,0.200,0.030
2796,356,32,12,0.890,0.080,0.030
2797,358,30,12,0.895,0.075,0.030
2798,307,81,12,0.767,0.203,0.030
2799,331,57,12,0.828,0.142,0.030
2800,321,67,12,0.802,0.168,0.030
2801,299,89,12,0.748,0.223,0.030
2802,368,20,12,0.920,0.050,0.030
2803,388,0,12,0.970,0.000,0.030
2804,377,11,12,0.943,0.028,0.030
2805,355,33,12,0.887,0.083,0.030
2806,297,91,12,0.743,0.228,0.030
2807,358,30,12,0.895,0.075,0.030
2808,351,37,12,0.877,0.092,0.030
2809,360,28,12,0.900,0.070,0.030
2810,322,66,12,0.805,0.165,0.030
2811,366,22,12,0.915,0.055,0.030
2812,301,87,12,0.752,0.217,0.030
2813,346,42,12,0.865,0.105,0.030
2814,312,76,12,0.780,0.190,0.030
2815,348,40,12,0.870,0.100,0.030
2816,388,0,12,0.970,0.000,0.030
2817,363,25,12,0.907,0.062,0.030
2818,368,20,12,0.920,0.050,0.030
2819,355,33,12,0.887,0.083,0.030
2820,350,38,12,0.875,0.095,0.030
2821,388,0,12,0.970,0.000,0.030
2822,361,27,12,0.902,0.068,0.030
2823,360,28,12,0.900,0.070,0.030
2824,354,34,12,0.885,0.085,0.030
2825,388,0,12,0.970,0.000,0.030
2826,371,17,12,0.927,0.043,0.030
2827,285,103,12,0.713,0.258,0.030
2828,357,31,12,0.892,0.077,0.030
2829,325,63,12,0.812,0.158,0.030
2830,322,66,12,0.805,0.165,0.030
2831,292,96,12,0.730,0.240,0.030
2832,336,52,12,0.840,0.130,0.030
2833,388,0,12,0.970,0.000,0.030
2834,284,104,12,0.710,0.260,0.030
2835,347,41,12,0.868,0.102,0.030
2836,349,39,12,0.873,0.098,0.030
2837,388,0,12,0.970,0.000,0.030
2838,300,88,12,0.750,0.220,0.030
2839,342,46,12,0.855,0.115,0.030
2840,344,44,12,0.860,0.110,0.030
2841,333,55,12,0.833,0.138,0.030
2842,348,40,12,0.870,0.100,0.030
2843,372,16,12,0.930,0.040,0.030
2844,388,0,12,0.970,0.000,0.030
2845,365,23,12,0.912,0.058,0.030
2846,358,30,12,0.895,0.075,0.030
2847,339,49,12,0.848,0.122,0.030
2848,349,39,12,0.873,0.098,0.030
2849,326,62,12,0.815,0.155,0.030
2850,388,0,12,0.970,0.000,0.030
2851,388,0,12,0.970,0.000,0.030
2852,308,80,12,0.770,0.200,0.030
2853,348,40,12,0.870,0.100,0.030
2854,388,0,12,0.970,0.000,0.030
2855,388,0,12,0.970,0.000,0.030
2856,356,32,12,0.890,0.080,0.030
2857,285,103,12,0.713,0.258,0.030
2858,368,20,12,0.920,0.050,0.030
2859,388,0,12,0.970,0.000,0.030
2860,366,22,12,0.915,0.055,0.030
2861,317,71,12,0.792,0.177,0.030
2862,352,36,12,0.880,0.090,0.030
2863,349,39,12,0.873,0.098,0.030
2864,326,62,12,0.815,0.155,0.030
2865,388,0,12,0.970,0.000,0.030
2866,361,27,12,0.902,0.068,0.030
2867,327,61,12,0.818,0.152,0.030
2868,319,69,12,0.797,0.172,0.030
2869,335,53,12,0.838,0.133,0.030
2870,358,30,12,0.895,0.075,0.030
2871,340,48,12,0.850,0.120,0.030
2872,364,24,12,0.910,0.060,0.030
2873,349,39,12,0.873,0.098,0.030
2874,388,0,12,0.970,0.000,0.030
2875,364,24,12,0.910,0.060,0.030
2876,310,78,12,0.775,0.195,0.030
2877,328,60,12,0.820,0.150,0.030
2878,353,35,12,0.882,0.087,0.030
2879,342,46,12,0.855,0.115,0.030
2880,315,73,12,0.787,0.182,0.030
2881,362,26,12,0.905,0.065,0.030
2882,333,55,12,0.833,0.138,0.030
2883,290,98,12,0.725,0.245,0.030
2884,311,77,12,0.777,0.193,0.030
2885,300,88,12,0.750,0.220,0.030
2886,304,84,12,0.760,0.210,0.030
2887,388,0,12,0.970,0.000,0.030
2888,366,22,12,0.915,0.055,0.030
2889,341,47,12,0.853,0.117,0.030
2890,299,89,12,0.748,0.223,0.030
2891,345,43,12,0.863,0.107,0.030
2892,356,32,12,0.890,0.080,0.030
2893,358,30,12,0.895,0.075,0.030
2894,342,46,12,0.855,0.115,0.030
2895,341,47,12,0.853,0.117,0.030
2896,327,61,12,0.818,0.152,0.030
2897,345,43,12,0.863,0.107,0.030
2898,338,50,12,0.845,0.125,0.030
2899,355,33,12,0.887,0.083,0.030
2900,347,41,12,0.868,0.102,0.030
2901,292,96,12,0.730,0.240,0.030
2902,361,27,12,0.902,0.068,0.030
2903,388,0,12,0.970,0.000,0.030
2904,364,24,12,0.910,0.060,0.030
2905,261,127,12,0.652,0.318,0.030
2906,370,18,12,0.925,0.045,0.030
2907,321,67,12,0.802,0.168,0.030
2908,351,37,12,0.877,0.092,0.030
2909,356,32,12,0.890,0.080,0.030
2910,345,43,12,0.863,0.107,0.030
2911,329,59,12,0.823,0.147,0.030
2912,349,39,12,0.873,0.098,0.030
2913,388,0,12,0.970,0.000,0.030
2914,305,83,12,0.762,0.207,0.030
2915,388,0,12,0.970,0.000,0.030
2916,335,53,12,0.838,0.133,0.030
2917,345,43,12,0.863,0.107,0.030
2918,358,30,12,0.895,0.075,0.030
2919,317,71,12,0.792,0.177,0.030
2920,332,56,12,0.830,0.140,0.030
2921,388,0,12,0.970,0.000,0.030
2922,358,30,12,0.895,0.075,0.030
2923,370,18,12,0.925,0.045,0.030
2924,276,112,12,0.690,0.280,0.030
2925,351,37,12,0.877,0.092,0.030
2926,345,43,12,0.863,0.107,0.030
2927,347,41,12,0.868,0.102,0.030
2928,353,35,12,0.882,0.087,0.030
2929,345,43,12,0.863,0.107,0.030
2930,316,72,12,0.790,0.180,0.030
2931,388,0,12,0.970,0.000,0.030
2932,295,93,12,0.738,0.233,0.030
2933,322,66,12,0.805,0.165,0.030
2934,358,30,12,0.895,0.075,0.030
2935,338,50,12,0.845,0.125,0.030
2936,313,75,12,0.782,0.188,0.030
2937,291,97,12,0.728,0.242,0.030
2938,373,15,12,0.932,0.037,0.030
2939,362,26,12,0.905,0.065,0.030
2940,388,0,12,0.970,0.000,0.030
2941,371,17,12,0.927,0.043,0.030
2942,350,38,12,0.875,0.095,0.030
2943,388,0,12,0.970,0.000,0.030
2944,362,26,12,0.905,0.065,0.030
2945,388,0,12,0.970,0.000,0.030
2946,328,60,12,0.820,0.150,0.030
2947,307,81,12,0.767,0.203,0.030
2948,363,25,12,0.907,0.062,0.030
2949,338,50,12,0.845,0.125,0.030
2950,302,86,12,0.755,0.215,0.030
2951,368,20,12,0.920,0.050,0.030
2952,318,70,12,0.795,0.175,0.030
2953,388,0,12,0.970,0.000,0.030
2954,375,13,12,0.938,0.033,0.030
2955,339,49,12,0.848,0.122,0.030
2956,383,5,12,0.958,0.013,0.030
2957,310,78,12,0.775,0.195,0.030
2958,318,70,12,0.795,0.175,0.030
2959,388,0,12,0.970,0.000,0.030
2960,388,0,12,0.970,0.000,0.030
2961,378,10,12,0.945,0.025,0.030
2962,319,69,12,0.797,0.172,0.030
2963,388,0,12,0.970,0.000,0.030
2964,290,98,12,0.725,0.245,0.030
2965,388,0,12,0.970,0.000,0.030
2966,370,18,12,0.925,0.045,0.030
2967,293,95,12,0.733,0.237,0.030
2968,371,17,12,0.927,0.043,0.030
2969,352,36,12,0.880,0.090,0.030
2970,350,38,12,0.875,0.095,0.030
2971,327,61,12,0.818,0.152,0.030
2972,388,0,12,0.970,0.000,0.030
2973,325,63,12,0.812,0.158,0.030
2974,382,6,12,0.955,0.015,0.030
2975,310,78,12,0.775,0.195,0.030
2976,298,90,12,0.745,0.225,0.030
2977,346,42,12,0.865,0.105,0.030
2978,310,78,12,0.775,0.195,0.030
2979,306,82,12,0.765,0.205,0.030
2980,350,38,12,0.875,0.095,0.030
2981,341,47,12,0.853,0.117,0.030
2982,319,69,12,0.797,0.172,0.030
2983,363,25,12,0.907,0.062,0.030
2984,377,11,12,0.943,0.028,0.030
2985,367,21,12,0.917,0.052,0.030
2986,358,30,12,0.895,0.075,0.030
2987,388,0,12,0.970,0.000,0.030
2988,355,33,12,0.887,0.083,0.030
2989,326,62,12,0.815,0.155,0.030
2990,388,0,12,0.970,0.000,0.030
2991,384,4,12,0.960,0.010,0.030
2992,372,16,12,0.930,0.040,0.030
2993,310,78,12,0.775,0.195,0.030
2994,388,0,12,0.970,0.000,0.030
2995,364,24,12,0.910,0.060,0.030
2996,388,0,12,0.970,0.000,0.030
2997,388,0,12,0.970,0.000,0.030
2998,328,60,12,0.820,0.150,0.030
2999,388,0,12,0.970,0.000,0.030
3000,316,72,12,0.790,0.180,0.030
3001,381,7,12,0.953,0.018,0.030
3002,312,76,12,0.780,0.190,0.030
3003,388,0,12,0.970,0.000,0.030
3004,361,27,12,0.902,0.068,0.030
3005,388,0,12,0.970,0.000,0.030
3006,315,73,12,0.787,0.182,0.030
3007,318,70,12,0.795,0.175,0.030
3008,313,75,12,0.782,0.188,0.030
3009,318,70,12,0.795,0.175,0.030
3010,332,56,12,0.830,0.140,0.030
3011,349,39,12,0.873,0.098,0.030
3012,304,84,12,0.760,0.210,0.030
3013,343,45,12,0.858,0.113,0.030
3014,388,0,12,0.970,0.000,0.030
3015,322,66,12,0.805,0.165,0.030
3016,347,41,12,0.868,0.102,0.030
3017,349,39,12,0.873,0.098,0.030
3018,319,69,12,0.797,0.172,0.030
3019,388,0,12,0.970,0.000,0.030
3020,318,70,12,0.795,0.175,0.030
3021,359,29,12,0.897,0.072,0.030
3022,301,87,12,0.752,0.217,0.030
3023,344,44,12,0.860,0.110,0.030
3024,283,105,12,0.708,0.263,0.030
3025,342,46,12,0.855,0.115,0.030
3026,354,34,12,0.885,0.085,0.030
3027,388,0,12,0.970,0.000,0.030
3028,359,29,12,0.897,0.072,0.030
3029,353,35,12,0.882,0.087,0.030
3030,343,45,12,0.858,0.113,0.030
3031,329,59,12,0.823,0.147,0.030
3032,305,83,12,0.762,0.207,0.030
3033,297,91,12,0.743,0.228,0.030
3034,388,0,12,0.970,0.000,0.030
3035,364,24,12,0.910,0.060,0.030
3036,318,70,12,0.795,0.175,0.030
3037,327,61,12,0.818,0.152,0.030
3038,348,40,12,0.870,0.100,0.030
3039,312,76,12,0.780,0.190,0.030
3040,351,37,12,0.877,0.092,0.030
3041,348,40,12,0.870,0.100,0.030
3042,343,45,12,0.858,0.113,0.030
3043,372,16,12,0.930,0.040,0.030
3044,311,77,12,0.777,0.193,0.030
3045,357,31,12,0.892,0.077,0.030
3046,313,75,12,0.782,0.188,0.030
3047,388,0,12,0.970,0.000,0.030
3048,300,88,12,0.750,0.220,0.030
3049,305,83,12,0.762,0.207,0.030
3050,300,88,12,0.750,0.220,0.030
3051,350,38,12,0.875,0.095,0.030
3052,349,39,12,0.873,0.098,0.030
3053,339,49,12,0.848,0.122,0.030
3054,359,29,12,0.897,0.072,0.030
3055,369,19,12,0.922,0.048,0.030
3056,388,0,12,0.970,0.000,0.030
3057,369,19,12,0.922,0.048,0.030
3058,388,0,12,0.970,0.000,0.030
3059,314,74,12,0.785,0.185,0.030
3060,337,51,12,0.843,0.128,0.030
3061,388,0,12,0.970,0.000,0.030
3062,368,20,12,0.920,0.050,0.030
3063,336,52,12,0.840,0.130,0.030
3064,348,40,12,0.870,0.100,0.030
3065,356,32,12,0.890,0.080,0.030
3066,332,56,12,0.830,0.140,0.030
3067,376,12,12,0.940,0.030,0.030
3068,376,12,12,0.940,0.030,0.030
3069,304,84,12,0.760,0.210,0.030
3070,345,43,12,0.863,0.107,0.030
3071,304,84,12,0.760,0.210,0.030
3072,388,0,12,0.970,0.000,0.030
3073,315,73,12,0.787,0.182,0.030
3074,346,42,12,0.865,0.105,0.030
3075,339,49,12,0.848,0.122,0.030
3076,369,19,12,0.922,0.048,0.030
3077,388,0,12,0.970,0.000,0.030
3078,283,105,12,0.708,0.263,0.030
3079,388,0,12,0.970,0.000,0.030
3080,362,26,12,0.905,0.065,0.030
3081,343,45,12,0.858,0.113,0.030
3082,339,49,12,0.848,0.122,0.030
3083,271,117,12,0.677,0.292,0.030
3084,308,80,12,0.770,0.200,0.030
3085,388,0,12,0.970,0.000,0.030
3086,314,74,12,0.785,0.185,0.030
3087,388,0,12,0.970,0.000,0.030
3088,310,78,12,0.775,0.195,0.030
3089,325,63,12,0.812,0.158,0.030
3090,388,0,12,0.970,0.000,0.030
3091,380,8,12,0.950,0.020,0.030
3092,367,21,12,0.917,0.052,0.030
3093,343,45,12,0.858,0.113,0.030
3094,353,35,12,0.882,0.087,0.030
3095,349,39,12,0.873,0.098,0.030
3096,321,67,12,0.802,0.168,0.030
3097,347,41,12,0.868,0.102,0.030
3098,360,28,12,0.900,0.070,0.030
3099,311,77,12,0.777,0.193,0.030
3100,339,49,12,0.848,0.122,0.030
3101,362,26,12,0.905,0.065,0.030
3102,341,47,12,0.853,0.117,0.030
3103,368,20,12,0.920,0.050,0.030
3104,388,0,12,0.970,0.000,0.030
3105,367,21,12,0.917,0.052,0.030
3106,332,56,12,0.830,0.140,0.030
3107,350,38,12,0.875,0.095,0.030
3108,345,43,12,0.863,0.107,0.030
3109,388,0,12,0.970,0.000,0.030
3110,388,0,12,0.970,0.000,0.030
3111,314,74,12,0.785,0.185,0.030
3112,303,85,12,0.757,0.212,0.030
3113,354,34,12,0.885,0.085,0.030
3114,315,73,12,0.787,0.182,0.030
3115,388,0,12,0.970,0.000,0.030
3116,365,23,12,0.912,0.058,0.030
3117,300,88,12,0.750,0.220,0.030
3118,369,19,12,0.922,0.048,0.030
3119,388,0,12,0.970,0.000,0.030
3120,357,31,12,0.892,0.077,0.030
3121,353,35,12,0.882,0.087,0.030
3122,388,0,12,0.970,0.000,0.030
3123,359,29,12,0.897,0.072,0.030
3124,357,31,12,0.892,0.077,0.030
3125,353,35,12,0.882,0.087,0.030
3126,388,0,12,0.970,0.000,0.030
3127,365,23,12,0.912,0.058,0.030
3128,350,38,12,0.875,0.095,0.030
3129,335,53,12,0.838,0.133,0.030
3130,357,31,12,0.892,0.077,0.030
3131,319,69,12,0.797,0.172,0.030
3132,388,0,12,0.970,0.000,0.030
3133,360,28,12,0.900,0.070,0.030
3134,354,34,12,0.885,0.085,0.030
3135,316,72,12,0.790,0.180,0.030
3136,322,66,12,0.805,0.165,0.030
3137,373,15,12,0.932,0.037,0.030
3138,370,18,12,0.925,0.045,0.030
3139,388,0,12,0.970,0.000,0.030
3140,305,83,12,0.762,0.207,0.030
3141,324,64,12,0.810,0.160,0.030
3142,343,45,12,0.858,0.113,0.030
3143,317,71,12,0.792,0.177,0.030
3144,388,0,12,0.970,0.000,0.030
3145,319,69,12,0.797,0.172,0.030
3146,313,75,12,0.782,0.188,0.030
3147,353,35,12,0.882,0.087,0.030
3148,354,34,12,0.885,0.085,0.030
3149,349,39,12,0.873,0.098,0.030
3150,333,55,12,0.833,0.138,0.030
3151,303,85,12,0.757,0.212,0.030
3152,369,19,12,0.922,0.048,0.030
3153,345,43,12,0.863,0.107,0.030
3154,341,47,12,0.853,0.117,0.030
3155,342,46,12,0.855,0.115,0.030
3156,323,65,12,0.807,0.163,0.030
3157,351,37,12,0.877,0.092,0.030
3158,304,84,12,0.760,0.210,0.030
3159,357,31,12,0.892,0.077,0.030
3160,355,33,12,0.887,0.083,0.030
3161,359,29,12,0.897,0.072,0.030
3162,281,107,12,0.703,0.268,0.030
3163,376,12,12,0.940,0.030,0.030
3164,304,84,12,0.760,0.210,0.030
3165,388,0,12,0.970,0.000,0.030
3166,314,74,12,0.785,0.185,0.030
3167,340,48,12,0.850,0.120,0.030
3168,352,36,12,0.880,0.090,0.030
3169,310,78,12,0.775,0.195,0.030
3170,293,95,12,0.733,0.237,0.030
3171,328,60,12,0.820,0.150,0.030
3172,357,31,12,0.892,0.077,0.030
3173,331,57,12,0.828,0.142,0.030
3174,337,51,12,0.843,0.128,0.030
3175,371,17,12,0.927,0.043,0.030
3176,320,68,12,0.800,0.170,0.030
3177,338,50,12,0.845,0.125,0.030
3178,333,55,12,0.833,0.138,0.030
3179,333,55,12,0.833,0.138,0.030
3180,311,77,12,0.777,0.193,0.030
3181,340,48,12,0.850,0.120,0.030
3182,367,21,12,0.917,0.052,0.030
3183,306,82,12,0.765,0.205,0.030
3184,361,27,12,0.902,0.068,0.030
3185,338,50,12,0.845,0.125,0.030
3186,388,0,12,0.970,0.000,0.030
3187,376,12,12,0.940,0.030,0.030
3188,351,37,12,0.877,0.092,0.030
3189,312,76,12,0.780,0.190,0.030
3190,310,78,12,0.775,0.195,0.030
3191,343,45,12,0.858,0.113,0.030
3192,290,98,12,0.725,0.245,0.030
3193,302,86,12,0.755,0.215,0.030
3194,271,117,12,0.677,0.292,0.030
3195,347,41,12,0.868,0.102,0.030
3196,355,33,12,0.887,0.083,0.030
3197,340,48,12,0.850,0.120,0.030
3198,300,88,12,0.750,0.220,0.030
3199,297,91,12,0.743,0.228,0.030
3200,344,44,12,0.860,0.110,0.030
3201,335,53,12,0.838,0.133,0.030
3202,357,31,12,0.892,0.077,0.030
3203,388,0,12,0.970,0.000,0.030
3204,280,108,12,0.700,0.270,0.030
3205,359,29,12,0.897,0.072,0.030
3206,368,20,12,0.920,0.050,0.030
3207,348,40,12,0.870,0.100,0.030
3208,341,47,12,0.853,0.117,0.030
3209,357,31,12,0.892,0.077,0.030
3210,378,10,12,0.945,0.025,0.030
3211,317,71,12,0.792,0.177,0.030
3212,377,11,12,0.943,0.028,0.030
3213,325,63,12,0.812,0.158,0.030
3214,388,0,12,0.970,0.000,0.030
3215,372,16,12,0.930,0.040,0.030
3216,338,50,12,0.845,0.125,0.030
3217,359,29,12,0.897,0.072,0.030
3218,324,64,12,0.810,0.160,0.030
3219,355,33,12,0.887,0.083,0.030
3220,332,56,12,0.830,0.140,0.030
3221,317,71,12,0.792,0.177,0.030
3222,320,68,12,0.800,0.170,0.030
3223,388,0,12,0.970,0.000,0.030
3224,363,25,12,0.907,0.062,0.030
3225,310,78,12,0.775,0.195,0.030
3226,332,56,12,0.830,0.140,0.030
3227,338,50,12,0.845,0.125,0.030
3228,343,45,12,0.858,0.113,0.030
3229,365,23,12,0.912,0.058,0.030
3230,294,94,12,0.735,0.235,0.030
3231,333,55,12,0.833,0.138,0.030
3232,331,57,12,0.828,0.142,0.030
3233,319,69,12,0.797,0.172,0.030
3234,335,53,12,0.838,0.133,0.030
3235,330,58,12,0.825,0.145,0.030
3236,388,0,12,0.970,0.000,0.030
3237,383,5,12,0.958,0.013,0.030
3238,388,0,12,0.970,0.000,0.030
3239,369,19,12,0.922,0.048,0.030
3240,356,32,12,0.890,0.080,0.030
3241,300,88,12,0.750,0.220,0.030
3242,318,70,12,0.795,0.175,0.030
3243,325,63,12,0.812,0.158,0.030
3244,321,67,12,0.802,0.168,0.030
3245,388,0,12,0.970,0.000,0.030
3246,332,56,12,0.830,0.140,0.030
3247,336,52,12,0.840,0.130,0.030
3248,314,74,12,0.785,0.185,0.030
3249,356,32,12,0.890,0.080,0.030
3250,347,41,12,0.868,0.102,0.030
3251,360,28,12,0.900,0.070,0.030
3252,369,19,12,0.922,0.048,0.030
3253,318,70,12,0.795,0.175,0.030
3254,388,0,12,0.970,0.000,0.030
3255,323,65,12,0.807,0.163,0.030
3256,341,47,12,0.853,0.117,0.030
3257,346,42,12,0.865,0.105,0.030
3258,356,32,12,0.890,0.080,0.030
3259,356,32,12,0.890,0.080,0.030
3260,317,71,12,0.792,0.177,0.030
3261,317,71,12,0.792,0.177,0.030
3262,299,89,12,0.748,0.223,0.030
3263,355,33,12,0.887,0.083,0.030
3264,344,44,12,0.860,0.110,0.030
3265,350,38,12,0.875,0.095,0.030
3266,362,26,12,0.905,0.065,0.030
3267,348,40,12,0.870,0.100,0.030
3268,350,38,12,0.875,0.095,0.030
3269,388,0,12,0.970,0.000,0.030
3270,359,29,12,0.897,0.072,0.030
3271,350,38,12,0.875,0.095,0.030
3272,388,0,12,0.970,0.000,0.030
3273,358,30,12,0.895,0.075,0.030
3274,359,29,12,0.897,0.072,0.030
3275,333,55,12,0.833,0.138,0.030
3276,329,59,12,0.823,0.147,0.030
3277,289,99,12,0.723,0.247,0.030
3278,353,35,12,0.882,0.087,0.030
3279,368,20,12,0.920,0.050,0.030
3280,366,22,12,0.915,0.055,0.030
3281,320,68,12,0.800,0.170,0.030
3282,333,55,12,0.833,0.138,0.030
3283,344,44,12,0.860,0.110,0.030
3284,346,42,12,0.865,0.105,0.030
3285,353,35,12,0.882,0.087,0.030
3286,303,85,12,0.757,0.212,0.030
3287,330,58,12,0.825,0.145,0.030
3288,388,0,12,0.970,0.000,0.030
3289,311,77,12,0.777,0.193,0.030
3290,388,0,12,0.970,0.000,0.030
3291,365,23,12,0.912,0.058,0.030
3292,345,43,12,0.863,0.107,0.030
3293,388,0,12,0.970,0.000,0.030
3294,325,63,12,0.812,0.158,0.030
3295,335,53,12,0.838,0.133,0.030
3296,351,37,12,0.877,0.092,0.030
3297,334,54,12,0.835,0.135,0.030
3298,351,37,12,0.877,0.092,0.030
3299,316,72,12,0.790,0.180,0.030
3300,356,32,12,0.890,0.080,0.030
3301,336,52,12,0.840,0.130,0.030
3302,388,0,12,0.970,0.000,0.030
3303,283,105,12,0.708,0.263,0.030
3304,322,66,12,0.805,0.165,0.030
3305,357,31,12,0.892,0.077,0.030
3306,340,48,12,0.850,0.120,0.030
3307,388,0,12,0.970,0.000,0.030
3308,267,121,12,0.667,0.302,0.030
3309,328,60,12,0.820,0.150,0.030
3310,388,0,12,0.970,0.000,0.030
3311,308,80,12,0.770,0.200,0.030
3312,313,75,12,0.782,0.188,0.030
3313,320,68,12,0.800,0.170,0.030
3314,366,22,12,0.915,0.055,0.030
3315,370,18,12,0.925,0.045,0.030
3316,367,21,12,0.917,0.052,0.030
3317,314,74,12,0.785,0.185,0.030
3318,318,70,12,0.795,0.175,0.030
3319,292,96,12,0.730,0.240,0.030
3320,293,95,12,0.733,0.237,0.030
3321,313,75,12,0.782,0.188,0.030
3322,388,0,12,0.970,0.000,0.030
3323,323,65,12,0.807,0.163,0.030
3324,339,49,12,0.848,0.122,0.030
3325,372,16,12,0.930,0.040,0.030
3326,350,38,12,0.875,0.095,0.030
3327,293,95,12,0.733,0.237,0.030
3328,335,53,12,0.838,0.133,0.030
3329,388,0,12,0.970,0.000,0.030
3330,376,12,12,0.940,0.030,0.030
3331,305,83,12,0.762,0.207,0.030
3332,330,58,12,0.825,0.145,0.030
3333,337,51,12,0.843,0.128,0.030
3334,343,45,12,0.858,0.113,0.030
3335,320,68,12,0.800,0.170,0.030
3336,388,0,12,0.970,0.000,0.030
3337,309,79,12,0.772,0.198,0.030
3338,355,33,12,0.887,0.083,0.030
3339,337,51,12,0.843,0.128,0.030
3340,326,62,12,0.815,0.155,0.030
3341,346,42,12,0.865,0.105,0.030
3342,305,83,12,0.762,0.207,0.030
3343,388,0,12,0.970,0.000,0.030
3344,318,70,12,0.795,0.175,0.030
3345,363,25,12,0.907,0.062,0.030
3346,325,63,12,0.812,0.158,0.030
3347,310,78,12,0.775,0.195,0.030
3348,322,66,12,0.805,0.165,0.030
3349,388,0,12,0.970,0.000,0.030
3350,308,80,12,0.770,0.200,0.030
3351,313,75,12,0.782,0.188,0.030
3352,306,82,12,0.765,0.205,0.030
3353,375,13,12,0.938,0.033,0.030
3354,343,45,12,0.858,0.113,0.030
3355,359,29,12,0.897,0.072,0.030
3356,361,27,12,0.902,0.068,0.030
3357,329,59,12,0.823,0.147,0.030
3358,378,10,12,0.945,0.025,0.030
3359,362,26,12,0.905,0.065,0.030
3360,344,44,12,0.860,0.110,0.030
3361,388,0,12,0.970,0.000,0.030
3362,300,88,12,0.750,0.220,0.030
3363,312,76,12,0.780,0.190,0.030
3364,295,93,12,0.738,0.233,0.030
3365,321,67,12,0.802,0.168,0.030
3366,310,78,12,0.775,0.195,0.030
3367,346,42,12,0.865,0.105,0.030
